id;title;price;rooms;bathrooms;size;parking_space;type;number;neighborhood_name;population;houses;area;street_name;zip_code;flood_quota;latitude;longitude;modality_name;company_name 
8929;CASA 3 QUARTOS COM SUÍTE PRÓXIMO A VILA GERMÂNICA;860000.0;3;3;194.0;2;condominium;;Agua Verde;16186;5526;5.0;Rua Luiz Albani Junior;89036-618;;-26.913146;-49.0964696;venda;zap_imoveis
8930;Terreno à venda, 712 m² por R$ 860.000,00 - Itoupava Central - Blumenau/SC;860000.0;0;0;713.0;0;loteterreno;;Itoupava Central;28164;8715;45.0;Rua Gustavo Zimmermann;89063-003;18.3;-26.8036671;-49.0875859;venda;zap_imoveis
8932;DUPLEX GARDEN - Empreendimento com arquitetura contemporânea, localizado na melhor região do centro;865491.0;1;1;111.0;1;apartamento;;Centro;5004;1622;2.0;Rua Namy Deeke;89010-130;13.95;-26.917538;-49.0677202;venda;zap_imoveis
8935;Blumenau - Apartamento Padrão - Vila Nova;870000.0;3;1;174.0;3;apartamento;;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;zap_imoveis
8936;Casa a venda com excelente localização no bairro Água Verde!;870000.0;3;3;234.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Frei Estanislau Schaette;89037-256;19.25;-26.9123839;-49.1120379;venda;zap_imoveis
8937;Terreno 3.579,33 m².;870000.0;0;0;3579.0;0;loteterreno;;Itoupavazinha;17560;5358;12.0;Rua Amsterdam;89070-490;;-26.8606267;-49.1270139;venda;zap_imoveis
8940;Apartamento á venda com 3 suítes bairro Vila Nova !;870000.0;3;4;121.0;3;apartamento;;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;zap_imoveis
8941;Apartamento novo 3 suítes à venda no Bairro Vila Nova em Blumenau;870000.0;3;4;121.0;3;apartamento;;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;zap_imoveis
8944;Lindo apartamento à venda, no Bairro Itoupava Seca!;870000.0;3;3;102.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Iguape;89030-112;14.25;-26.9052032;-49.0809125;venda;zap_imoveis
8945;Blumenau - Padrão - Água Verde;870000.0;4;3;166.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Agua Verde;89042-150;;-26.9104358;-49.1255298;venda;zap_imoveis
8946;CASA COM PISCINA EM BLUMENAU;870000.0;3;2;196.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Paul Strauch;89042-332;;-26.9121567;-49.1351632;venda;zap_imoveis
8949;Casa com 3 dormitórios à venda, 245 m² por R$ 870.000,00 - Fortaleza - Blumenau/SC;870000.0;3;3;245.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Guelfo Roveri;89056-163;;-26.8721712;-49.0734218;venda;zap_imoveis
8956;Apartamento com 3 suítes à venda por R$ 875.371 - Ponta Aguda - Blumenau/SC;875371.0;3;4;205.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Bolivia;89050-300;16.4;-26.9158081;-49.0644539;venda;zap_imoveis
8958;Apartamento Novo com três quartos no bairro Ponta Aguda em Blumenau SC;878350.0;3;2;144.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Bolonha;89050-188;;-26.9092145;-49.0557726;venda;zap_imoveis
8960;Sua oportunidade de morar perto de tudo!;879000.0;3;2;106.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Iguape;89030-112;14.25;-26.9052032;-49.0809125;venda;zap_imoveis
8961;Lindo Apartamento finamente mobiliado ao Lado da Furb.;879000.0;3;2;107.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Iguape;89030-112;14.25;-26.9052032;-49.0809125;venda;zap_imoveis
8964;Casa de alvenaria bairro do Garcia!;880000.0;3;1;400.0;0;casa;;Garcia;15911;5336;5.0;Rua Ararangua;89020-302;14.05;-26.938174;-49.0538273;venda;zap_imoveis
8967;Terreno Comercial/Residencial Agua Verde;880000.0;0;0;881.0;0;loteterreno;;Agua Verde;16186;5526;5.0;Rua Agua Branca;89041-700;;-26.9085947;-49.1217144;venda;zap_imoveis
8968;Apartamento semi mobiliado em ótima localização no início do bairro Velha, 3 dormitórios sendo 1 suí;880000.0;3;3;113.0;2;apartamento;;Agua Verde;16186;5526;5.0;Rua Doutor Antonio Haffner;89036-640;;-26.9142369;-49.0998745;venda;zap_imoveis
8969;Terreno com 5.942,03 m² no Bairro Testo Salto.;880000.0;0;0;5942.0;0;loteterreno;;Badenfurt;8650;2753;12.0;Rua Bernardo Scheidemantel;89074-631;;-26.883853;-49.1464282;venda;zap_imoveis
8970;Casa Espaçosa em Localização Tranquila - Perfeita para Trabalhar e se Divertir!;880000.0;3;4;314.0;2;casa;;Salto Weissbach;5213;1556;4.0;Rua Bahia;89032-525;14.8;-26.8867411;-49.0937241;venda;zap_imoveis
8972;Lindíssima casa com piscina, no Bairro da Velha! Possui aquecimento à gás. Terreno com 813,75m².;880000.0;3;5;239.0;2;casa;;Velha;15373;5470;6.0;Rua Mathias Herkenhoff Junior;89041-140;;-26.9146452;-49.1091033;venda;zap_imoveis
8977;APARTAMENTO - VICTOR KONDER;880000.0;3;4;124.0;3;apartamento;;Victor Konder;4612;1990;1.0;Rua Camboriu;89012-160;10.0;-26.9104016;-49.0737863;venda;zap_imoveis
8978;Ótima casa mobiliada no bairro Passo Manso, 3 dormitórios sendo 1 suíte, área de festas com churras;880000.0;3;4;323.0;4;casa;;Passo Manso;6799;2069;7.0;Rua Das Oliveiras;89032-640;;-26.9074556;-49.1431749;venda;zap_imoveis
8979;Casa á venda no bairro Tribess com 460m² - Imóvel possui 2 residências. E conta com amplo terreno pr;880000.0;5;3;235.0;2;casa;;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;zap_imoveis
8980;Apartamento 3 quartos à venda na Escola Agrícola em Blumenau;880000.0;3;4;107.0;2;apartamento;;Escola Agricola;12145;3906;4.0;Rua Francisco Runze;89037-560;;-26.8991002;-49.0983748;venda;zap_imoveis
8981;Apartamento - Victor Konder - Blumenau;880000.0;3;4;106.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Avenida Martin Luther;89012-010;;-26.9013042;-49.0767953;venda;zap_imoveis
8983;APARTAMENTO SEMI MOBILIADO/DECORADO DE ALTO PADRÃO LOCALIZADO NA VILA NOVA COM 3 SUÍTES;880000.0;2;3;117.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Marechal Deodoro;89035-090;14.4;-26.9187971;-49.0896995;venda;zap_imoveis
8987;Belíssimo Sobrado, com 03 dormitórios sendo 01 suíte e espaço externo com piscina, no bairro Fortale;885000.0;3;2;188.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;zap_imoveis
8988;Sobrado Alto Padrão Fotaleza;885000.0;3;2;177.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;zap_imoveis
8989;Belíssimo Sobrado, com 03 dormitórios sendo 01 suíte e espaço externo com piscina, no bairro Fortale;885000.0;3;2;184.0;2;casa;;Fortaleza;13196;4212;5.0;Rua Deodoro Pereira;89057-051;;-26.8718482;-49.0673449;venda;zap_imoveis
8990;🏡🌟 Uma Casa dos Sonhos Esperando por Você! 🌟🏡;887000.0;3;5;239.0;2;casa;;Velha;15373;5470;6.0;Rua Mathias Herkenhoff Junior;89041-140;;-26.9146452;-49.1091033;venda;zap_imoveis
8991;APTO EM BLUMENAU PROXIMO SHOPPING BLUMENAU;889000.0;3;2;147.0;2;apartamento;;Salto Do Norte;8441;2779;7.0;Rua Beethoven;89065-160;;-26.8747932;-49.108707;venda;zap_imoveis
8992;Apartamento à Venda - 03 dormitórios sendo todos suítes e 02 vagas - Vila Nova, Blumenau - Agende se;889000.0;3;4;250.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Afonso Pena;89035-280;;-26.9043414;-49.0878844;venda;zap_imoveis
8997;Casa com perfil comercial localizada em corredor de serviço no Bairro Salto do Norte;890000.0;3;2;280.0;2;casa;;Salto Do Norte;8441;2779;7.0;Rua Pomerode;89065-301;14.75;-26.8785312;-49.1012611;venda;zap_imoveis
8998;Casa para venda com 222 metros quadrados com 3 quartos em Velha - Blumenau - SC;890000.0;3;3;222.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Evald Braun;89037-193;;-26.9131067;-49.1019599;venda;zap_imoveis
8999;Casa com 5 dormitórios à venda, 207 m² por R$ 890.000,00 - Salto do Norte - Blumenau/SC;890000.0;5;4;207.0;2;casa;;Salto Do Norte;8441;2779;7.0;Rua Pomerode;89065-301;14.75;-26.8785312;-49.1012611;venda;zap_imoveis
9000;Apartamento alto padrão com 2 suítes, dependência de empregada completa e 2 vagas de garagem! Dispon;890000.0;2;2;164.0;2;apartamento;;Jardim Blumenau;2855;1004;1.0;Rua Nereu Ramos;89010-401;14.45;-26.9239658;-49.0619969;venda;zap_imoveis
9001;Apartamento com 2 dormitórios à venda, 113 m² por R$ 890.000,00 - Vila Formosa - Blumenau/SC;890000.0;2;4;113.0;2;apartamento;;Vila Formosa;711;242;1.0;Rua Hermann Huscher;89023-000;15.2;-26.9355949;-49.0674097;venda;zap_imoveis
9002;Ótimo terreno, no Bairro Itoupavazinha!;890000.0;0;0;422.0;0;loteterreno;;Itoupavazinha;17560;5358;12.0;Rua Frederico Jensen;89066-510;15.05;-26.8605872;-49.0990946;venda;zap_imoveis
9003;Casa Comercial e Residencial à venda contendo 210 m² de área privativa de frente para corredor de se;890000.0;3;2;210.0;2;casa;;Salto Do Norte;8441;2779;7.0;Rua Pomerode;89065-301;14.75;-26.8785312;-49.1012611;venda;zap_imoveis
9008;Pousada no bairro Itoupava Norte!;890000.0;6;6;126.0;0;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
9014;Blumenau - Apartamento Padrão - Vila Nova;890000.0;3;3;163.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9015;CASA MODERNA - PRONTA PARA MORAR;890000.0;3;4;190.0;4;casa;;Velha;15373;5470;6.0;Rua Arthur Schreiber;89040-040;;-26.9177749;-49.1134578;venda;zap_imoveis
9016;Lindíssima casa com piscina, no Bairro da Velha!!;890000.0;3;5;239.0;2;casa;;Velha;15373;5470;6.0;Rua Mathias Herkenhoff Junior;89041-140;;-26.9146452;-49.1091033;venda;zap_imoveis
9017;Cobertura Duplex no Bairro Ponta Aguda em Blumenau Apenas R$ 890.000,00 Ao lado do Centro;890000.0;3;5;286.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Republica Argentina;89050-213;15.75;-26.9064258;-49.0448293;venda;zap_imoveis
9018;Casa com Piscina e 4 Dormitórios na Água Verde;890000.0;4;4;367.0;2;casa;;Agua Verde;16186;5526;5.0;Rua General Osorio;89032-239;;-26.909049;-49.1246971;venda;zap_imoveis
9020;CASA 250m² BAIRRO VELHA - SEMI MOBILIADA - VENDA;890000.0;4;4;250.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Agua Verde;89042-150;;-26.9104358;-49.1255298;venda;zap_imoveis
9021;Casa para venda possui 233 metros quadrados com 2 quartos em Jardim Blumenau - Blumenau - SC;890000.0;2;2;233.0;2;casa;;Jardim Blumenau;2855;1004;1.0;Rua Floriano Peixoto;89010-325;18.0;-26.9221084;-49.0635103;venda;zap_imoveis
9022;EXCELENTE CASA COM PISCINA, SEMIMOBILIADA NO BAIRRO VORSTADT;890000.0;3;3;184.0;4;casa;;Vorstadt;4269;1690;4.0;Rua Germano Westarb;89015-470;;-26.9002607;-49.0391842;venda;zap_imoveis
9023;Terreno residencial para construção de sobrados ou casa na Itoupava Seca em Blumenau.;890000.0;0;0;1125.0;0;loteterreno;;Do Salto;4558;1445;2.0;Rua Presidente Bento Araujo;89031-063;17.15;-26.8855273;-49.0935313;venda;zap_imoveis
9024;|CASA COM PISCINA A VENDA || BAIRRO DA VELHA EM BLUMENAU - SC|;890000.0;4;4;280.0;2;casa;;Velha Central;18779;6119;7.0;Rua Emilia Zucco;89040-250;;-26.9278981;-49.1239214;venda;zap_imoveis
9032;Lindíssima casa, no Bairro Água Verde!;890000.0;4;3;201.0;4;casa;;Agua Verde;16186;5526;5.0;Rua General Osorio;89032-239;;-26.909049;-49.1246971;venda;zap_imoveis
9036;Excelente casa no bairro Água Verde!;890000.0;3;2;147.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Dos Pioneiros;89042-020;;-26.9064296;-49.1247171;venda;zap_imoveis
9043;Terreno à venda, 936 m² por R$ 890.000,00 - Escola Agrícola - Blumenau/SC;890000.0;0;0;937.0;0;loteterreno;;Escola Agricola;12145;3906;4.0;Rua Thome Venera Dos Santos;89037-530;;-26.9050452;-49.0997867;venda;zap_imoveis
9046;Casa com 3 dormitórios à venda, 240 m² por R$ 895.000,00 - Água Verde - Blumenau/SC;895000.0;3;4;240.0;2;casa;;Agua Verde;16186;5526;5.0;Rua General Osorio;89032-239;;-26.909049;-49.1246971;venda;zap_imoveis
9052;Ampla casa com piscina aquecida no bairro Fortaleza!;895000.0;4;3;165.0;3;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
9054;Ampla casa com piscina aquecida no bairro Fortaleza!;895000.0;4;2;165.0;3;casa;;Fortaleza;13196;4212;5.0;Rua Jose Manoel Gouveia;89056-415;;-26.8714754;-49.0687922;venda;zap_imoveis
9056;Excelente chácara à venda no bairro Itoupava central com terreno medindo 3.796,15 M²;895000.0;3;2;118.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Doutor Pedro Zimmermann;89095-000;;-26.7674501;-49.0800116;venda;zap_imoveis
9059;EXCELENTE APARTAMENTO MOBILIADO, CENTRO DE BLUMENAU/SC.;898000.0;3;3;132.0;2;apartamento;;Velha;15373;5470;6.0;Rua Minas Gerais;89036-040;10.1;-26.9141891;-49.0811622;venda;zap_imoveis
9060;Apto mobiliado com 3 suítes a venda Bairro Centro Blumenau/SC;898000.0;3;3;106.0;2;apartamento;;Itoupava Seca;4464;1616;3.0;Rua Engenheiro Paul Werner;89030-101;20.7;-26.8962619;-49.0824227;venda;zap_imoveis
9064;Tenha o privilégio de morar no Privillege Residence, um empreendimento exclusivo localizado na Bairr;898711.0;3;3;144.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Bolivia;89050-300;16.4;-26.9158081;-49.0644539;venda;zap_imoveis
9066;Casa com 3 dormitórios à venda, 260 m² por R$ 899.000,00 - Salto Weissbach - Blumenau/SC;899000.0;3;3;260.0;5;casa;;Salto Weissbach;5213;1556;4.0;Rua Raimundo Correia;89032-030;;-26.8911708;-49.1184126;venda;zap_imoveis
9070;Casa no bairro Escola Agrícola. O imóvel possuí 442,13m² distribuídos em amplos espaços, 4 quartos,;899000.0;4;6;237.0;2;casa;;Escola Agricola;12145;3906;4.0;Rua Luiz Altemburg Senior;89031-300;;-26.8894568;-49.09968;venda;zap_imoveis
9072;Terreno DE 1.510m² a venda NO bairro Fortaleza/Blumenau!;899000.0;0;0;0.0;0;loteterreno;;Itoupava Seca;4464;1616;3.0;Rua Engenheiro Paul Werner;89030-101;20.7;-26.8962619;-49.0824227;venda;zap_imoveis
9074;Casa com 4 dormitórios à venda, 267 m² por R$ 899.000,00 - Escola Agrícola - Blumenau/SC;899000.0;4;2;267.0;8;casa;;Escola Agricola;12145;3906;4.0;Rua Emilio Ninow;89031-240;;-26.8889891;-49.0950793;venda;zap_imoveis
9077;Blumenau - Terreno Padrão - Fortaleza;899000.0;1;1;1511.0;0;loteterreno;;Fortaleza;13196;4212;5.0;Rua William Murdoch;89056-410;;-26.8695346;-49.0762442;venda;zap_imoveis
9078;Amplo apartamento com excelente acabamento.;899000.0;3;3;248.0;3;apartamento;;Bom Retiro;1117;407;1.0;Rua Osvaldo Berndt;89010-660;14.75;-26.9257462;-49.0732301;venda;zap_imoveis
9081;CASA A VENDA BAIRRO PASSO MANSO - BLUMENAU;899000.0;3;3;301.0;1;casa;;Passo Manso;6799;2069;7.0;Rua Arthur Mantau;89032-310;;-26.899334;-49.1391033;venda;zap_imoveis
9083;Ótimo terreno, no Bairro Itoupava Norte!;900000.0;0;0;656.0;0;loteterreno;;Itoupava Norte;15648;5258;5.0;Rua Sao Joao;89052-300;13.35;-26.8886342;-49.0718203;venda;zap_imoveis
9086;Excelente terreno, no Bairro Itoupavazinha!;900000.0;0;0;0.0;0;loteterreno;;Itoupavazinha;17560;5358;12.0;Rua Amsterdam;89070-490;;-26.8606267;-49.1270139;venda;zap_imoveis
9087;Ótimo terreno, no Bairro Vila Nova!;900000.0;0;0;408.0;0;loteterreno;;Vila Nova;9962;3884;2.0;Rua Sao Leopoldo;89035-050;10.1;-26.9111574;-49.0859445;venda;zap_imoveis
9088;Casa com 3 dormitórios à venda, 230 m² por R$ 900.000,00 - Tribess - Blumenau/SC;900000.0;3;3;230.0;5;casa;;Tribess;8503;2691;3.0;Rua Ottilie Tribess;89057-630;;-26.8710089;-49.053486;venda;zap_imoveis
9089;Terreno à venda, 1176 m² por R$ 900.000,00 - Boa Vista - Blumenau/SC;900000.0;0;0;1176.0;0;loteterreno;;Boa Vista;1748;589;1.0;Rua Henrique Krohberger;89012-340;12.15;-26.9004161;-49.065246;venda;zap_imoveis
9090;Maravilhosa Casa a Venda no Bairro Itoupavazinha!;900000.0;3;3;268.0;2;casa;;Itoupavazinha;17560;5358;12.0;Rua Mauro Augusto Knoch;89066-603;;-26.8513964;-49.1193669;venda;zap_imoveis
9100;Apartamento alto padrão a venda no bairro Vila Nova em Blumenau!;900000.0;3;3;120.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9101;Casa em fase de acabamento no bairro da Velha em Blumenau, com 4 quartos!;900000.0;4;4;364.0;4;casa;;Velha;15373;5470;6.0;Rua Francisca Schweigert Herzog;89045-040;;-26.923112;-49.1065036;venda;zap_imoveis
9102;Terreno ZR1 no Bairro Tribess em Blumenau;900000.0;0;0;0.0;0;loteterreno;;Tribess;8503;2691;3.0;Rua Hermann Tribess;89055-400;;-26.8764169;-49.0587461;venda;zap_imoveis
9106;Casacom 204 m² residencial / Comercial Bairro Agua Verde – Blumenau;900000.0;3;2;204.0;2;casa;;Agua Verde;16186;5526;5.0;Rua Frei Estanislau Schaette;89037-256;19.25;-26.9123839;-49.1120379;venda;zap_imoveis
9107;Comprar casa em região tranquila da Itoupava Norte;900000.0;4;1;240.0;4;casa;;Itoupava Norte;15648;5258;5.0;Rua Mediterraneo;89053-450;;-26.8723656;-49.0779313;venda;zap_imoveis
9108;Apartamento a venda! **EXCELENTE LOCALIZAÇÃO**!;900000.0;3;3;120.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9109;CASA RESIDENCIAL E COMERCIAL A VENDA NO BAIRRO ESCOLA AGRÍCOLA;900000.0;3;4;300.0;2;casa;;Escola Agricola;12145;3906;4.0;Rua Leopoldo Colin;89037-580;;-26.8968582;-49.1004042;venda;zap_imoveis
9110;CASA A VENDA DE ÓTIMO PADRÃO NO BAIRRO ITOUPAVAZINHA;900000.0;3;3;212.0;2;casa;;Itoupavazinha;17560;5358;12.0;Rua Mauro Augusto Knoch;89066-603;;-26.8513964;-49.1193669;venda;zap_imoveis
9111;Apartamento à Venda - 03 dormitórios sendo 1 suíte e demi-suíte e 01 vaga - Vila Nova, Blumenau - A;900000.0;3;3;112.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Almirante Barroso;89035-402;15.25;-26.8941837;-49.0845078;venda;zap_imoveis
9112;Casa para venda com 100 metros quadrados com 3 quartos em Itoupava Central - Blumenau - SC;900000.0;3;1;100.0;2;casa;;Itoupava Central;28164;8715;45.0;Rua Arnoldo Beck;89062-270;20.05;-26.8215024;-49.0819976;venda;zap_imoveis
9115;Ampla casa no bairro Itoupava Norte!;900000.0;4;3;230.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Sao Cristovao;89053-590;10.05;-26.8707056;-49.0879875;venda;zap_imoveis
9116;Linda casa na Itoupava Norte, em lugar privilegiado.;900000.0;4;3;240.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Mediterraneo;89053-450;;-26.8723656;-49.0779313;venda;zap_imoveis
9118;Terreno Vila Nova - Localização Privilegiada;900000.0;0;0;408.0;0;loteterreno;;Vila Nova;9962;3884;2.0;Rua Sao Leopoldo;89035-050;10.1;-26.9111574;-49.0859445;venda;zap_imoveis
9119;Excelente Casa com 6 dormitórios sendo 2 suítes, no Bairro Itoupava Norte a venda aqui na Dinâmica S;900000.0;6;4;282.0;2;casa;;Itoupava Norte;15648;5258;5.0;Rua Londres;89052-560;;-26.8833285;-49.0796546;venda;zap_imoveis
9120;MARAVILHOSA CASA TÉRREA COM 3 DORMITÓRIOS E 1 SUÍTE NO BAIRRO FORTALEZA;900000.0;3;3;165.0;3;casa;;Fortaleza;13196;4212;5.0;Rua Jose Manoel Gouveia;89056-415;;-26.8714754;-49.0687922;venda;zap_imoveis
9124;APARTAMENTO - PONTA AGUDA;900000.0;4;3;169.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Guatemala;89050-110;13.8;-26.9136945;-49.0617844;venda;zap_imoveis
9126;Lote/Terreno - Victor Konder - Blumenau;900000.0;0;0;754.0;0;loteterreno;;Victor Konder;4612;1990;1.0;Rua Maranguape;89012-065;;-26.9060909;-49.073124;venda;zap_imoveis
9129;Blumenau - Padrão - Escola Agrícola;900000.0;3;3;192.0;3;casa;;Escola Agricola;12145;3906;4.0;Rua Joao De Deus Souza;89037-566;;-26.9003026;-49.1007341;venda;zap_imoveis
9130;Blumenau - Terreno Padrão - Vila Nova;900000.0;1;1;110.0;0;loteterreno;;Vila Nova;9962;3884;2.0;Rua Conde D'Eu;89035-320;;-26.9066955;-49.087477;venda;zap_imoveis
9133;APARTAMENTO - BAIRRO PONTA AGUDA;900000.0;3;3;130.0;3;apartamento;;Ponta Aguda;9880;3233;7.0;Avenida Brasil;89050-000;;-26.9168982;-49.063716;venda;zap_imoveis
9136;APARTAMENTO - PONTA AGUDA;900000.0;2;3;90.0;2;apartamento;;Ponta Aguda;9880;3233;7.0;Rua Chile;89050-040;13.45;-26.9149655;-49.060342;venda;zap_imoveis
9137;Terreno para construção de condomínio;900000.0;0;0;4725.0;0;loteterreno;;Itoupavazinha;17560;5358;12.0;Rua Luiz Maske;89066-650;;-26.8399033;-49.1205342;venda;zap_imoveis
9139;Casa no bairro Agua Verde. O imóvel possuí 449,00m², com 6 dormitórios, vaga para 4 carros.;900000.0;6;5;449.0;4;casa;;Agua Verde;16186;5526;5.0;Rua Hermann Spernau;89037-506;;-26.9073283;-49.0978223;venda;zap_imoveis
9141;Terreno Residencial em ótima localização no Bairro Badenfurt, Blumenau.;900000.0;0;0;5838.0;0;loteterreno;;Badenfurt;8650;2753;12.0;Rua Waltraud Voigt;89070-050;;-26.8794376;-49.1223111;venda;zap_imoveis
9149;CASA TÉRREA - IMPECÁVEL;900000.0;3;4;200.0;3;casa;;Nova Esperanca;3853;1240;2.0;Rua Otto Mandel;89051-340;;-26.8927413;-49.0566339;venda;zap_imoveis
9150;Apartamento semi mobiliado, 3 dormitórios, localizado no bairro Vila Nova;900000.0;3;3;120.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9152;Excelente casa semi mobiliada à venda, no Bairro Escola Agrícola!!;900000.0;5;4;245.0;2;casa;;Do Salto;4558;1445;2.0;Rua Jose Deeke;89031-400;;-26.8911422;-49.1015605;venda;zap_imoveis
9153;Excelente terreno à venda, no Bairro Itoupava Norte!;900000.0;0;0;1441.0;0;loteterreno;;Itoupava Norte;15648;5258;5.0;Rua Dois De Setembro;89052-000;;-26.8843974;-49.0843002;venda;zap_imoveis
9155;Residencial San Vito - Morar nunca foi tão especial!;904000.0;3;3;150.0;1;apartamento;;Velha;15373;5470;6.0;Rua Joao Pessoa;89036-256;17.3;-26.9145674;-49.0797311;venda;zap_imoveis
9156;Casa com 3 Dormitórios na Escola Agrícola;905000.0;3;3;175.0;3;casa;;Do Salto;4558;1445;2.0;Rua Frei Jose;89031-040;;-26.8900474;-49.0939429;venda;zap_imoveis
9158;Blumenau - Apartamento Padrão - Vila Nova;910000.0;3;1;130.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Hermann Eckelberg;89035-520;12.75;-26.900101;-49.0863824;venda;zap_imoveis
9161;Casa no Bairro Salto Weissbach, com 350,00m², contendo 3 dormitórios, sendo 1 suíte.;910000.0;3;3;350.0;5;casa;;Salto Weissbach;5213;1556;4.0;Rua Kurt Jacobs;89032-142;;-26.900068;-49.1275751;venda;zap_imoveis
9162;Amplo e arejado apartamento para venda na Alameda com uma vista espetacular e localizado no centro d;919000.0;3;3;100.0;2;apartamento;;Jardim Blumenau;2855;1004;1.0;Rua Farmaceutico Joao Medeiros;89010-430;15.3;-26.9313403;-49.0635876;venda;zap_imoveis
9163;Lindo apartamento em ótima localização no bairro Vila Nova próximo ao hospital Unimed, 3 suítes ( 1;920000.0;3;4;121.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9166;Blumenau - Apartamento Padrão - Victor Konder;920000.0;2;2;117.0;2;apartamento;;Victor Konder;4612;1990;1.0;Rua Waldemar Medeiros;89012-520;;-26.9077761;-49.0785255;venda;zap_imoveis
9167;Apartamento novo 3 suítes à venda no Bairro Vila Nova em Blumenau;920000.0;3;4;121.0;3;apartamento;;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;zap_imoveis
9168;Apartamento com uma vista linda no Jardim Blumenau;920000.0;3;3;95.0;2;apartamento;;Jardim Blumenau;2855;1004;1.0;Rua Farmaceutico Joao Medeiros;89010-430;15.3;-26.9313403;-49.0635876;venda;zap_imoveis
9171;Blumenau - Apartamento Padrão - Vila Nova;920000.0;3;3;163.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9172;Blumenau - Apartamento Padrão - Vila Nova;920000.0;3;1;174.0;3;apartamento;;Vila Nova;9962;3884;2.0;Rua Joao Gomes Da Nobrega;89035-450;12.8;-26.8986994;-49.0885241;venda;zap_imoveis
9174;Lindo Apartamento com 2 suítes e 1 dormitório, churrasqueira e 2 vagas de garagem com depósito, no R;920000.0;3;3;120.0;2;apartamento;;Vila Nova;9962;3884;2.0;Rua Casemiro De Abreu;89035-600;14.1;-26.9016572;-49.0904408;venda;zap_imoveis
9175;Casa padrão construtivo impecável, com 1531m² de terreno cercado de bosque no bairro Ribeirão Fresco;920000.0;3;4;367.0;3;casa;;Ribeirao Fresco;1587;513;1.0;Rua Montes Verdes;89015-170;;-26.9284712;-49.0400961;venda;zap_imoveis
9176;Aconchegante casa com piscina no loteamento Persun no bairro Fortaleza;925000.0;3;3;227.0;4;casa;;Fortaleza;13196;4212;5.0;Rua Admar Manoel Dos Santos;89056-161;;-26.8726823;-49.0731587;venda;zap_imoveis
